date,description,keywords,title,url
2019-05-13,A growing movement is promoting the role gardening can play in patient recovery and rehabilitation,"Mental health,Depression,NHS,Health,Society,Gardens,Environment,Life and style,Mental health supplement 2019,Mental health,Depression,NHS,Health,Society,Gardens,Environment,Life and style,Mental health supplement 2019",Green therapy: how gardening is helping to fight depression | Society | The Guardian,http://www.theguardian.com/society/2019/may/13/green-therapy-gardening-helping-fight-depression
2019-05-13,Even the housing minister admits the soulless developments gobbling up Britain’s countryside will soon have to be bulldozed,"Housing,Communities,Homelessness,Society,Architecture,Property,Money,Society Professionals,Housing,Communities,Homelessness,Society,Architecture,Property,Money,Society Professionals",The UK desperately needs new homes - but not these hideous boxes | Society | The Guardian,http://www.theguardian.com/society/2019/may/13/uk-desperate-new-homes-not-hideous-boxes-housing-minister
2019-05-13,"Speaking for Forestry England, Kate Humble says she finds comfort in talking to an oak tree","Mental health,Health,Society,Environment,UK news,Mental health,Health,Society,Environment,UK news","Woodland walks good for mind and body, studies show | Society | The Guardian",http://www.theguardian.com/society/2019/may/13/woodland-walks-good-for-mind-and-body-studies-show
2019-05-13,"Letter: Mark Brookes draws attention to #ImWithSam and says what needs to change is the behaviour of abusers, not victims","Disability,Online abuse,Social media,Society,Cyberbullying,Technology,Internet,Digital media,Politics,Conservatives,UK news,Disability,Online abuse,Social media,Society,Cyberbullying,Technology,Internet,Digital media,Politics,Conservatives",Fighting online disability hate crime | Letter | Society | The Guardian,http://www.theguardian.com/society/2019/may/13/fighting-online-disability-hate
2019-05-13,Councils will have legal duty to provide secure homes for those escaping abuse,"Domestic violence,Children,Politics,Society,UK news,Local government,Domestic violence,Children,Politics,Society,UK news,Local government",PM vows to end postcode lottery for domestic abuse victims | Society | The Guardian,http://www.theguardian.com/society/2019/may/13/pm-vows-to-end-postcode-lottery-for-survivors-of-abuse
2019-05-13,"Jasper Léonard has shot Amsterdam from roofs, cranes and planes using a tilt-shift lens to make the city look like a toy town","Cities,Photography,Netherlands,Art and design,Culture,Europe,Cities,Photography,Netherlands,Art and design,Culture,Europe",Major city or model village? Amsterdam miniaturised – in pictures | Cities | The Guardian,http://www.theguardian.com/cities/gallery/2019/may/13/major-city-or-model-village-amsterdam-miniaturised-in-pictures
2019-05-13,"A London property consultancy has named Shields Road, Newcastle, the least vital high street in the UK – but locals say the report is classist, insulting and confuses ‘good’ with ‘rich’","Cities,Newcastle,Retail industry,Society,Communities,UK news,Cities,Newcastle,Retail industry,Society,Communities,UK news",'Did they even visit?': life on the supposed 'worst high street' in Britain | Cities | The Guardian,http://www.theguardian.com/cities/2019/may/13/did-they-even-visit-life-on-the-supposed-worst-high-street-in-britain-shields-road-newcastle
2019-06-13,Guardian investigation finds increased hostility towards trans people who could lose everything if they are outed,"Transgender,US military,Trump administration,US politics,US news,Transgender,US military,Trump administration,US politics,US news",Revealed: the trans military members living in fear under Trump's ban | Society | The Guardian,http://www.theguardian.com/society/2019/jun/12/revealed-how-trumps-transgender-ban-has-forced-military-members-back-into-hiding
2019-06-13,"More than 100 rivers and canals flow beneath Tokyo, but from the ground it’s hard to notice them. Why has the city turned its back on water?","Cities,Rivers,Environment,Urbanisation,Japan,Water transport,Megacities,Asia Pacific,Pollution,World news,Cities,Rivers,Environment,Urbanisation,Japan,Water transport,Megacities,Asia Pacific,Pollution,World news",A city built on water: the hidden rivers under Tokyo's concrete and neon | Cities | The Guardian,http://www.theguardian.com/cities/2019/jun/13/a-city-built-on-water-the-hidden-rivers-under-tokyos-concrete-and-neon
2019-06-13,"In an attempt to lend her voice to a push for stronger sexual assault laws in New York, Mira Sorvino has revealed she is a survivor of date rape","Rape and sexual assault,New York,Rape and sexual assault,New York",Actor Mira Sorvino reveals she is a date-rape survivor – video | Society | The Guardian,http://www.theguardian.com/society/video/2019/jun/13/actor-mira-sorvino-reveals-she-is-a-date-rape-survivor-video
2019-05-13,"Thousands of women could be spared pain and long-term health problems, trial suggests","Antibiotics,Health,Medical research,Childbirth,Pregnancy,Society,Science,UK news,Antibiotics,Health,Medical research,Childbirth,Pregnancy,Society,Science,UK news",Antibiotics after childbirth could avert dangerous infections | Society | The Guardian,http://www.theguardian.com/society/2019/may/13/antibiotics-after-childbirth-could-avert-dangerous-infections
2019-06-13,The comedian’s BBC radio joke has drawn accusations of incitement to violence,"Jo Brand,Radio comedy,Nigel Farage,Politics,BBC,Metropolitan police,UK news,Radio,Television & radio,Comedy,Culture,Jo Brand,Radio comedy,Nigel Farage,Politics,BBC,Metropolitan police,UK news,Radio,Television & radio,Comedy",Police investigate Jo Brand's battery acid remark | Culture | The Guardian,http://www.theguardian.com/culture/2019/jun/13/police-investigate-jo-brands-battery-acid-remark
2019-06-13,Scottish parliament offers unanimous support for voluntary questions in 2021,"Transgender,Scotland,UK news,LGBT rights,Society,Scottish politics,Politics,Transgender,Scotland,UK news,LGBT rights,Society,Scottish politics,Politics",Holyrood backs new census questions on transgender identity | Society | The Guardian,http://www.theguardian.com/society/2019/jun/13/holyrood-backs-new-census-questions-transgender-identity
2019-06-13,"As media partner at MIF19, the Guardian will be hosting a series of events","Manchester international festival 2019,Manchester international festival,Festivals,David Lynch,Film,Manchester,Greater Manchester,Culture,UK news,Membership,Manchester international festival 2019,Manchester international festival,Festivals,David Lynch,Film,Manchester,Greater Manchester,Culture,UK news,Membership",David Lynch and the Peterloo bicentenary: Guardian Live at Manchester international festival | Culture | The Guardian,http://www.theguardian.com/culture/2019/jun/13/david-lynch-peterloo-bicentenary-guardian-manchester-international-festival
2019-05-13,"The Bafta nominee has been discovered by Hollywood after 47 years as an actor. She talks about ageism, losing her anonymity and spa trips with her Mum co-stars","Lesley Manville,Television & radio,TV comedy,Stage,Phantom Thread,Paul Thomas Anderson,Gary Oldman,Film,Television,Culture,Baftas,Lesley Manville,Television & radio,TV comedy,Stage,Phantom Thread,Paul Thomas Anderson,Gary Oldman,Film,Television,Culture",Lesley Manville: ‘I want to go dancing and drink too much – and I’m over 60’ | Culture | The Guardian,http://www.theguardian.com/culture/2019/may/13/lesley-manville-go-dancing-drink-too-much-over-60-bafta-nominee-mum
2019-06-13,Late-night hosts turned their attention to the campaign trail and ‘the 124th wild presidency week in a row’,"Late-night TV roundup,Culture,Stephen Colbert,Television & radio,Trevor Noah,TV comedy,Comedy,US television,Television,Donald Trump,Late-night TV roundup,Culture,Stephen Colbert,Television & radio,Trevor Noah,TV comedy,Comedy,US television,Television,Donald Trump",Seth Meyers on Trump: 'He always makes it obvious when he’s lying' | Culture | The Guardian,http://www.theguardian.com/culture/2019/jun/13/seth-meyers-donald-trump-2020-election-late-night-roundup
2019-06-13,Japan has a 27.5% gender pay gap and ranks just 110th in the world for gender equality – but social change is slowly happening,"Cities,Gender pay gap,Women,World news,Discrimination at work,Japan,Asia Pacific,Work & careers,Feminism,Cities,Gender pay gap,Women,World news,Discrimination at work,Japan,Asia Pacific,Work & careers,Feminism",'There are almost no women in power': Tokyo's female workers demand change | Cities | The Guardian,http://www.theguardian.com/cities/2019/jun/13/there-are-almost-no-women-in-power-tokyos-female-workers-demand-change
2019-06-13,The avant-garde pioneer’s virtual-reality installation To the Moon is coming to Manchester international festival,"Manchester international festival 2019,Manchester international festival,Laurie Anderson,Manchester,Virtual reality,Art,Art and design,Culture,Festivals,Greater Manchester,UK news,Technology,Music,Experimental music,Manchester international festival 2019,Manchester international festival,Laurie Anderson,Manchester,Virtual reality,Art,Art and design,Culture,Festivals,Greater Manchester",Laurie Anderson: 'It's a great time to be creating new realities' | Culture | The Guardian,http://www.theguardian.com/culture/2019/jun/13/laurie-anderson-new-realities-to-the-moon-manchester-international-festival
2019-06-13,Research also finds scale of crisis among African women higher than expected,"Aids and HIV,Contraception and family planning,Africa,Health,World news,South Africa,Aids and HIV,Contraception and family planning,Africa,Health,World news,South Africa","Contraceptive injections do not increase risk of contracting HIV, study finds | Society | The Guardian",http://www.theguardian.com/society/2019/jun/13/contraceptive-injections-do-not-increase-chance-of-contracting-hiv-study-finds
2019-06-13,Letter: Childcare organisations urge the government to address the early years funding shortfall,"Children,Childcare,Early years education,Education,Society,Austerity,Economics,Children,Childcare,Early years education,Education,Society,Austerity,Economics",Childcare sector close to breaking point | Letter | Society | The Guardian,http://www.theguardian.com/society/2019/jun/13/childcare-sector-close-to-breaking-point
2019-07-13,After our daughter’s death I was overwhelmed by pain and anxiety. Microdosing home-grown mushrooms helped me cope,"Drugs,Bereavement,Life and style,Parents and parenting,Depression,Health & wellbeing,Anxiety,Mental health,Society,Drugs,Science,Family,Health,Drugs,Bereavement,Life and style,Parents and parenting,Depression,Health & wellbeing,Anxiety,Mental health,Society,Drugs",'My mother-in-law called me Walter White': how magic mushrooms rescued me from grief | Society | The Guardian,http://www.theguardian.com/society/2019/jul/13/walter-white-microdosing-magic-mushrooms-grief
2019-07-13,"More than committed anti-vaxxers, parents who are unsure about vaccination are one of the top 10 threats to global health this year. What’s behind this crisis of confidence?","Vaccines and immunisation,Health,Parents and parenting,Society,Life and style,Vaccines and immunisation,Health,Parents and parenting,Society,Life and style",'Worry is contagious': the vaccine-hesitant parents putting children at risk | Society | The Guardian,http://www.theguardian.com/society/2019/jul/13/vaccines-hesitant-parents-threat-to-global-health
2019-05-13,Party leader ramps up attacks on BBC and says he will only talk about Brexit until vote,"Nigel Farage,Brexit party,European parliamentary elections 2019,European elections,Brexit,UK news,Politics,Nigel Farage,Brexit party,European parliamentary elections 2019,European elections,Brexit,UK news,Politics","Brexit party will unveil full policies after EU elections, says Farage | Politics | The Guardian",http://www.theguardian.com/politics/2019/may/13/brexit-party-policies-eu-elections-farage
2019-05-13,On rave culture...,"Music,Culture,Music,Culture",Modern Toss | Culture | The Guardian,http://www.theguardian.com/culture/picture/2019/may/13/modern-toss
2019-05-13,"Commons has sat for 298 days, and with MPs unable to agree deal no new session is in sight","House of Commons,Brexit,Politics,UK news,House of Commons,Brexit,Politics,UK news",Brexit impasse leads to longest UK parliament session since civil war | Politics | The Guardian,http://www.theguardian.com/politics/2019/may/13/brexit-impasse-longest-uk-parliament-session-civil-war
2019-06-13,"In April alone nearly 20,000 people missed the 14-day target to meet with an oncologist","NHS,Cancer,Health,Society,NHS,Cancer,Health,Society",Record numbers of NHS cancer patients face 'agonising wait' to see specialist | Society | The Guardian,http://www.theguardian.com/society/2019/jun/13/record-numbers-of-nhs-cancer-patients-face-agonising-wait-to-see-specialist
2019-05-13,The European elections will be a stiff test in areas such as Sunderland and Stoke,"European parliamentary elections 2019,Labour,Brexit party,Brexit,Sunderland,Stoke-on-Trent,UK news,Politics,European parliamentary elections 2019,Labour,Brexit party,Brexit,Sunderland,Stoke-on-Trent,UK news,Politics",How will Labour’s heartlands greet its Brexit tightrope act? | Politics | The Guardian,http://www.theguardian.com/politics/2019/may/13/how-will-labours-heartlands-greet-its-brexit-tightrope-act
2019-05-13,Nigel Farage’s party claims its European candidates will thrive in leave-voting areas,"European parliamentary elections 2019,Brexit party,Welsh politics,Labour,Wales,European elections,UK news,European parliamentary elections 2019,Brexit party,Welsh politics,Labour,Wales,European elections,UK news",Brexit party sets sights on Labour’s Welsh strongholds | Politics | The Guardian,http://www.theguardian.com/politics/2019/may/13/brexit-party-sets-sights-on-labours-welsh-strongholds
2019-05-13,"After a stream of lies about betrayal and humiliation, Yorkshire crowd are whipped up into a frenzy","Brexit party,Nigel Farage,Brexit,European parliamentary elections 2019,European elections,Yorkshire,North of England,Politics,UK news,Brexit party,Nigel Farage,Brexit,European parliamentary elections 2019,European elections,Yorkshire,North of England,Politics,UK news",'NI-GEL!' Brexit party event offers terrifying glimpse of a possible future | John Crace | Politics | The Guardian,http://www.theguardian.com/politics/2019/may/13/nigel-farage-brexit-party-event-terrifying-glimpse-future
2019-06-13,Senior Tory says new PM can now let UK crash out of EU if no legislation put before MPs,"Brexit,Oliver Letwin,Conservatives,Politics,UK news,Brexit,Oliver Letwin,Conservatives,Politics,UK news","Parliament out of options to stop no-deal Brexit, says Letwin | Politics | The Guardian",http://www.theguardian.com/politics/2019/jun/13/parliament-is-out-of-options-to-stop-no-deal-brexit-tory-mp-oliver-letwin
2019-06-13,"Labour-led attempt to stop the UK leaving without a deal is defeated, in move that could help Boris Johnson","Brexit,House of Commons,Conservatives,Conservative leadership,Labour,Keir Starmer,UK news,Politics,Brexit,House of Commons,Conservatives,Conservative leadership,Labour,Keir Starmer,UK news,Politics",Brexit: 'No deal' Tory leadership hopefuls boosted by MPs' vote | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/12/keir-starmer-urges-mps-to-back-safety-valve-to-stop-no-deal-brexit
2019-05-13,"Letters: Martin Cooper says a move to a church might make MPs show more respect, Shona Hardie thinks the whole institution needs modernising, while Helena Twist thinks this is an opportunity to dig ministers out of their Westminster silo","Politics,House of Commons,Conservatives,Theresa May,Money,Inequality,UK news,Politics,House of Commons,Conservatives,Theresa May,Money,Inequality,UK news","Move parliament out of London, or into a church | Letters | Politics | The Guardian",http://www.theguardian.com/politics/2019/may/13/move-parliament-out-of-london-or-into-a-church
2019-05-13,Change UK leader wants to contrast her party’s remain vision with that of Brexit party,"European parliamentary elections 2019,Leaders' debates,Independent Group for Change,Nigel Farage,Brexit party,Brexit,European elections,Politics,UK news,Heidi Allen,European parliamentary elections 2019,Leaders' debates,Independent Group for Change,Nigel Farage,Brexit party,Brexit,European elections,Politics,UK news,Heidi Allen",Heidi Allen challenges Nigel Farage to live TV debate before EU polls | Politics | The Guardian,http://www.theguardian.com/politics/2019/may/13/heidi-allen-challenges-nigel-farage-to-live-tv-debate-before-eu-elections-brexit-party
2019-06-13,PM’s spokesman says it is ‘categorically untrue’ to link snub to Muslim background,"Sajid Javid,Conservatives,Foreign policy,Islamophobia,Donald Trump,Politics,UK news,Sajid Javid,Conservatives,Foreign policy,Islamophobia,Donald Trump,Politics,UK news",No 10: Sajid Javid's Trump banquet snub not Islamophobic | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/sajid-javid-says-not-being-invited-to-trump-banquet-was-odd
2019-06-13,European newspapers in chorus of disapproval after Tory leadership hopeful’s campaign launch,"Boris Johnson,Conservative leadership,Conservatives,Politics,UK news,European Union,Europe,World news,Boris Johnson,Conservative leadership,Conservatives,Politics,UK news,European Union,Europe,World news",'Mini-Trump across the Channel': EU media on Boris Johnson as British PM | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/mini-trump-across-the-channel-european-media-on-boris-johnson-as-british-pm
2019-05-13,Rolling coverage of the day’s political developments as they happen as the government/Labour cross-party Brexit talks resume,"Politics,UK news,Brexit,Labour,Conservatives,European elections,European parliamentary elections 2019,Tom Watson,Jacob Rees-Mogg,Brexit party,Nigel Farage,Opinion polls,Green party,Rowan Williams,Democratic Unionist party (DUP),Arlene Foster,Northern Irish politics,Ben Bradshaw,Politics,UK news,Brexit,Labour,Conservatives,European elections,European parliamentary elections 2019,Tom Watson,Jacob Rees-Mogg,Brexit party","Party allegiances now becoming 'irrelevant' compared to views on Brexit, says Farage – as it happened | Politics | The Guardian",http://www.theguardian.com/politics/blog/live/2019/may/13/brexit-latest-news-developments-crossparty-talks-labour-is-a-remain-and-reform-party-says-tom-watson-live-news
2019-06-13,Conservative MPs will have until midday to cast vote - with result expected at around 1pm,"Conservative leadership,Conservatives,Politics,UK news,Boris Johnson,Matt Hancock,Rory Stewart,Esther McVey,Andrea Leadsom,Conservative leadership,Conservatives,Politics,UK news,Boris Johnson,Matt Hancock,Rory Stewart,Esther McVey,Andrea Leadsom",Tory leadership race: first round of voting opens | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/tory-leadership-race-first-round-of-voting-opens
2019-05-14,Former prime minister says party would have been better to ‘fight in a clearer way’,"Brexit,European parliamentary elections 2019,Tony Blair,Labour,Politics,UK news,Brexit,European parliamentary elections 2019,Tony Blair,Labour,Politics,UK news",Tony Blair says Labour 'trying to face both ways' on Brexit | Politics | The Guardian,http://www.theguardian.com/politics/2019/may/14/tony-blair-criticises-labour-brexit-policy
2019-05-13,Foreign secretary makes major speech setting out his stall for leadership of Tory party,"Jeremy Hunt,Politics,UK news,Conservatives,Brexit,European Union,Foreign policy,Conservative leadership,Europe,Jeremy Hunt,Politics,UK news,Conservatives,Brexit,European Union,Foreign policy,Conservative leadership,Europe",Jeremy Hunt: UK must double defence budget in decade after Brexit | Politics | The Guardian,http://www.theguardian.com/politics/2019/may/13/jeremy-hunt-uk-double-defence-spending-brexit-tory-leadership
2019-06-13,"Both female candidates and Mark Harper eliminated in first round, as Johnson tops poll","Conservative leadership,Conservatives,Politics,UK news,Andrea Leadsom,Esther McVey,Boris Johnson,Jeremy Hunt,Sajid Javid,Rory Stewart,Dominic Raab,Michael Gove,Matt Hancock,Theresa May,Conservative leadership,Conservatives,Politics,UK news,Andrea Leadsom,Esther McVey,Boris Johnson,Jeremy Hunt,Sajid Javid,Rory Stewart",Andrea Leadsom and Esther McVey out of race to be Tory leader | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/andrea-leadsom-and-esther-mcvey-out-of-race-to-be-tory-leader
2019-06-13,"Boris Johnson secured the most support in the first round of voting in the Conservative party leadership race, while three candidates were eliminated","Conservative leadership,Conservatives,1922 Committee,Politics,UK news,Conservative leadership,Conservatives,1922 Committee,Politics,UK news",1922 Committee announces results of first Tory leadership ballot – video | Politics | The Guardian,http://www.theguardian.com/politics/video/2019/jun/13/1922-committee-announces-results-of-first-tory-leadership-ballot-video
2019-06-13,Leadership outsider would ‘bring Boris Johnson down’ if he tried to prorogue parliament,"Conservative leadership,Rory Stewart,Brexit,Conservatives,Boris Johnson,Politics,UK news,Article 50,Conservative leadership,Rory Stewart,Brexit,Conservatives,Boris Johnson,Politics,UK news,Article 50",Rory Stewart threatens 'alternative parliament' to avoid no-deal Brexit | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/rory-stewart-threatens-alternative-parliament-to-avoid-no-deal-brexit
2019-06-13,"Who will be the next Conservative leader? Boris Johnson is still the favourite, but will his court appearance over potential misconduct during the EU referendum damage his chances?","Conservative leadership,UK news,Politics,Conservatives,Conservative leadership,UK news,Politics,Conservatives",Tory leadership contest latest odds tracker: who's up and who's down? | Politics | The Guardian,http://www.theguardian.com/politics/ng-interactive/2019/may/28/tory-leadership-contest-odds-tracker-whos-up-and-whos-down
2019-06-13,Brief letters: Boris Johnson | Brexit | Lord Spicer | Bob Dylan | Speaking Yorkshire,"Conservative leadership,Boris Johnson,Conservatives,Politics,Bob Dylan,Yorkshire,Music,UK news,Conservative leadership,Boris Johnson,Conservatives,Politics,Bob Dylan,Yorkshire,Music,UK news",Will Boris Johnson have the last laugh? | Brief letters | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/will-boris-johnson-have-the-last-laugh
2019-06-13,"Letter: Niamh Eastwood’s barring from the government’s Advisory Council on the Misuse of Drugs is wrong, say drug scientists, policy experts and MPs","Drugs policy,Drugs,Politics,UK news,Drugs policy,Drugs,Politics,UK news",Home Office drugs policy panel decision condemned | Letter | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/home-office-drugs-policy-panel-decision-condemned
2019-06-13,"Jessica Elgot is joined by Polly Toynbee, Isabel Hardman, Jonathan Lis and Richard Partington to discuss the week’s key political events","Conservative leadership,Conservatives,Boris Johnson,Tax and spending,Politics,Conservative leadership,Conservatives,Boris Johnson,Tax and spending,Politics",All aboard the Boris Express - Politics Weekly podcast | Politics | The Guardian,http://www.theguardian.com/politics/audio/2019/jun/13/all-aboard-the-boris-express-politics-weekly-podcast
2019-06-13,"Letters: For three years, the UK has been revelling in hate and division, says Pauline Hodson, and individual therapy for aspiring politicians could create new insights and awareness, says Elizabeth Adalian. Meanwhile, some responsibility for the toxicity of politics must surely lie with electors, says Pamela Davies","Conservative leadership,Brexit,UK news,Conservatives,Politics,Conservative leadership,Brexit,UK news,Conservatives,Politics",Therapy to get us thinking again | Letters | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/therapy-to-get-us-thinking-again
2019-06-13,Budget chief linked £39bn divorce bill to UK retaining beneficial relationship with bloc,"Brexit,European Union,Europe,Article 50,Theresa May,Boris Johnson,Politics,Foreign policy,UK news,Brexit,European Union,Europe,Article 50,Theresa May,Boris Johnson,Politics,Foreign policy,UK news",EU says reneging on Brexit bill would damage UK economy | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/eu-says-reneging-on-brexit-bill-would-damage-uk-economy
2019-06-13,Other lives: One of the founders of the Labour Women’s Network,"Women in politics,Labour,Women,House of Commons,Scotland,Women in politics,Labour,Women,House of Commons,Scotland",Jean Black obituary | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/jean-black-obituary
2019-06-13,Our chief political correspondent assesses what each contender left needs to do to make the ballot,"Conservative leadership,Conservatives,Politics,Boris Johnson,Jeremy Hunt,Michael Gove,Sajid Javid,Rory Stewart,Matt Hancock,Dominic Raab,UK news,Conservative leadership,Conservatives,Politics,Boris Johnson,Jeremy Hunt,Michael Gove,Sajid Javid,Rory Stewart,Matt Hancock,Dominic Raab",Tory leadership race: a to-do list for the candidates | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/tory-leadership-race-a-to-do-list-for-the-candidates
2019-06-13,Fledgling party to be renamed for third time after legal threat from petitions website,"Independent Group for Change,Politics,UK news,Independent Group for Change,Politics,UK news",Change UK to change name again to Independent Group for Change | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/change-uk-to-change-name-again-independent-group-for-change
2019-06-13,"Rolling coverage of the day’s political developments as they happen, including the first round of voting in the Tory leadership contest","Politics,UK news,Conservative leadership,Conservatives,Brexit,Boris Johnson,Jeremy Hunt,Sajid Javid,Michael Gove,Rory Stewart,Dominic Raab,John Major,Kenneth Clarke,Politics,UK news,Conservative leadership,Conservatives,Brexit,Boris Johnson,Jeremy Hunt,Sajid Javid,Michael Gove,Rory Stewart","Boris Johnson leads Tory leadership race with 114 votes; Leadsom, McVey and Harper out – live | Politics | The Guardian",http://www.theguardian.com/politics/live/2019/jun/13/conservative-leadership-tory-mps-start-voting-for-new-leader-live-news
2019-07-13,Leaked draft says less than seven hours’ sleep can damage mental and physical health,"Health policy,Sleep,Health & wellbeing,UK news,Health,Matt Hancock,Politics,Health policy,Sleep,Health & wellbeing,UK news,Health,Matt Hancock,Politics",Government to issue 'sleep hygiene' guidance | Politics | The Guardian,http://www.theguardian.com/lifeandstyle/2019/jul/13/government-to-issue-sleep-hygiene-guidance
2019-06-14,Nearly a fifth of those undergoing procedures suffer some form of health setback,"Health policy,Tattoos,Acupuncture,Local government,UK news,Health,Health policy,Tattoos,Acupuncture,Local government,UK news,Health",Call for tattooists and body piercers to qualify in infection control | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/14/call-for-tattooists-and-body-piercers-to-qualify-in-infection-control
2019-06-13,Decision on ‘consolidation’ imminent after former foreign secretary’s crushing victory,"Conservative leadership,Conservatives,Boris Johnson,Politics,UK news,Matt Hancock,Sajid Javid,Michael Gove,Conservative leadership,Conservatives,Boris Johnson,Politics,UK news,Matt Hancock,Sajid Javid,Michael Gove",Tory leadership rivals discuss alliance to stop Boris Johnson | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/tory-leadership-rivals-discuss-alliance-to-stop-boris-johnson
2019-07-13,Boris Johnson and Jeremy Hunt questioned on issues from Kim Darroch to trade,"Conservative leadership,Boris Johnson,Jeremy Hunt,Andrew Neil,Conservatives,Politics,UK news,Conservative leadership,Boris Johnson,Jeremy Hunt,Andrew Neil,Conservatives,Politics,UK news",Key moments from Tory candidates' interviews with Andrew Neil | Politics | The Guardian,http://www.theguardian.com/politics/2019/jul/13/tory-leadership-candidates-grilled-by-bbcs-andrew-neil
2019-06-13,Military chiefs believe warfare is changing with less emphasis on conventional action,"Defence policy,British army,Sergei Skripal,Russia,Defence policy,British army,Sergei Skripal,Russia",British special forces to get new mission to counter state actors | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/british-special-forces-to-get-new-mission-to-counter-state-actors
2019-06-13,"Suspending parliament to allow no-deal Brexit unconstitutional, says ex-PM","Conservative leadership,John Major,Brexit,Conservatives,Politics,UK news,Conservative leadership,John Major,Brexit,Conservatives,Politics,UK news",'Gold-plated hypocrisy': Major attacks Tory threats to prorogue parliament | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/john-major-tory-candidates-trying-to-force-brexit-gold-plated-hypocrites
2019-06-13,"Johnson’s camp are tight-lipped at the Tory ballot, while the losers are simply overcome with delight","Conservative leadership,Politics,Conservatives,UK news,Boris Johnson,Conservative leadership,Politics,Conservatives,UK news,Boris Johnson",The strongarm tactics pay off for smirking Team Boris | John Crace | Politics | The Guardian,http://www.theguardian.com/politics/2019/jun/13/the-strongarm-tactics-pay-off-for-smirking-team-boris
2019-06-13,Chair of MPs’ committee hears concerns from locals about Brexit and return to violence,"Brexit,Northern Irish politics,Northern Ireland,Ireland,European Union,Politics,UK news,Brexit,Northern Irish politics,Northern Ireland,Ireland,European Union,Politics,UK news","No deal is 'extremely serious' for Northern Ireland, warns Tory MP | Politics | The Guardian",http://www.theguardian.com/politics/2019/jun/13/no-deal-exit-extremely-serious-for-northern-ireland-warns-tory-mp
2019-07-13,"The Kim Darroch affair is final proof that Trump’s America is increasingly at odds with the UK’s multicultural, democratic values and national interest","Foreign policy,Donald Trump,Politics,Boris Johnson,Foreign policy,Donald Trump,Politics,Boris Johnson",This Death Star presidency is no ally for modern Britain | Politics | The Guardian,http://www.theguardian.com/politics/2019/jul/13/this-death-star-presidency-is-no-ally-for-modern-britain
2019-07-13,Johnson even further ahead as prime minister who could deliver Brexit by 31 October,"Conservative leadership,Conservatives,Politics,Opinion polls,Boris Johnson,Jeremy Hunt,UK news,Conservative leadership,Conservatives,Politics,Opinion polls,Boris Johnson,Jeremy Hunt,UK news",Poll suggests Boris Johnson is far ahead in the Tory leadership race | Politics | The Guardian,http://www.theguardian.com/politics/2019/jul/13/poll-suggests-boris-johnson-far-in-lead-for-tory-leader
2019-07-13,"Biggest lead over Jeremy Hunt is regarding Brexit, with 69% saying Johnson can get UK out by 31 October","Conservative leadership,Politics,Boris Johnson,Jeremy Hunt,Brexit,Conservatives,UK news,Conservative leadership,Politics,Boris Johnson,Jeremy Hunt,Brexit,Conservatives,UK news","Boris Johnson has support of two thirds of Tory voters for leadership, says poll | Politics | The Guardian",http://www.theguardian.com/politics/2019/jul/13/johnson-leads-hunt-by-two-to-one-in-tory-leader-race-poll
2019-07-13,Jeremy Corbyn has angrily denied the claims of a BBC documentary but a third of voters now see Labour as antisemitic.,"Labour,Antisemitism,UK news,Politics,Jeremy Corbyn,Tom Watson,Labour,Antisemitism,UK news,Politics,Jeremy Corbyn,Tom Watson","Labour struggles with resignations, bad polls and attacks after BBC exposé | Politics | The Guardian",http://www.theguardian.com/politics/2019/jul/13/labour-struggles-with-resignations-bad-polls-and-attacks
2019-07-13,Tony Blair’s communications director says the left has learned the wrong lessons from the global financial crisis,"Alastair Campbell,Australian politics,Australia news,Labor party,UK news,Boris Johnson,Bill Shorten,Alastair Campbell,Australian politics,Australia news,Labor party,UK news,Boris Johnson,Bill Shorten",Alastair Campbell on the 'populist virus' and why Bill Shorten lost | Politics | The Guardian,http://www.theguardian.com/politics/2019/jul/14/alastair-campbell-on-the-populist-virus-and-why-bill-shorten-lost
2019-07-13,Ex-party staff to act over ‘defamation’ as angry Jeremy Corbyn criticises BBC documentary,"Labour,Antisemitism,UK news,Politics,BBC,Labour,Antisemitism,UK news,Politics,BBC",Whistleblowers to sue Labour as antisemitism row deepens | Politics | The Guardian,http://www.theguardian.com/politics/2019/jul/13/whistleblowers-to-sue-labour-as-antisemitism-row-deepens
